,id,snippet_publishedAt,snippet_title,snippet_description,snippet_thumbnails_default_url,snippet_thumbnails_maxres_url,snippet_position,snippet_resourceId_videoId
2404,Rkx4RzdSVktCaFZLMlVNeUN3RlduQVNBLkNDQzdGOTFCMTEwNTEyNkQ=,2017-08-09T17:17:27.000Z,fin2limb - Uvita,"This is your soul flight right here.
Download: https://soundcloud.com/fin2limb/uvita
Spotify Playlist: http://bit.ly/AmbientSpotify

fin2limb
https://soundcloud.com/fin2limb
https://www.youtube.com/user/fin2limb
http://www.lastfm.ru/music/ffin2limb

Picture by David Marcu
https://unsplash.com/photos/78A265wPiO4
https://unsplash.com/davidmarcu

Follow AmbientMusicalGenre
https://soundcloud.com/ambientmusicalgenre
https://youtube.com/AmbientMusicalGenre
https://facebook.com/AmbientMusicalGenre
https://vk.com/ambientmusicalgenre
https://plus.google.com/+AmbientMusicalGenre/posts
https://ambientmusicalgenre.bandcamp.com/
https://twitter.com/AmbiiMG

Support AMG Records (AmbientMusicalGenre channel)
https://ambientmusicalgenre.bandcamp.com

All music on AmbientMusicalGenre channel used for promotional reasons only.
If any artist, producer or label has an issue with any of the uploads (images also included) please get in contact with me and I will delete it.
(ambientmusicalgenre@gmail.com)",https://i.ytimg.com/vi/fWQh0bc8Dw4/default.jpg,https://i.ytimg.com/vi/fWQh0bc8Dw4/maxresdefault.jpg,2422,fWQh0bc8Dw4
2405,Rkx4RzdSVktCaFZLMlVNeUN3RlduQVNBLjdDN0MyRTJFMTY0RjMyNEM=,2017-08-09T17:15:32.000Z,The Horrors - Something To Remember Me By (Official Audio),"From the new album - V - out now - Listen to the new track and add to your playlist: https://TheHorrors.lnk.to/V-albumID 

Order exclusive album bundles and merch/signed at the official store https://TheHorrors.lnk.to/V-albumID/officialartiststore

Spotify https://TheHorrors.lnk.to/V-albumID/spotify
iTunes https://TheHorrors.lnk.to/V-albumID/itunes
Apple Music https://TheHorrors.lnk.to/V-albumID/applemusic
Deezer https://TheHorrors.lnk.to/V-albumID/deezer 
Amazon https://TheHorrors.lnk.to/V-albumID/amazon
Google Play https://TheHorrors.lnk.to/V-albumID/google-play
HMV https://TheHorrors.lnk.to/V-albumID/hmv


Lyrics:

MEMORY REVOLVING
THE FEAR OF LETTING GO
THE ARROW OF ACCEPTANCE
THE MOMENT WHEN YOU KNOW
 
AND WHEN THE ANSWERS ONLY DIVIDE
WHEN YOU NEVER QUESTION THE DOUBTS IN YOUR MIND
WHEN THE DISTANCE GROWS BUT THE END IS IN SIGHT
NOTHING LEFT TO LOSE WHEN THERE’S NOTHING LEFT TO FIND
 
NOW ALL THAT’S LEFT BEHIND
SOMETHING TO REMEMBER ME BY
OH THE FEAR, THE SLOW DIVIDE
SOMETHING TO REMEMBER ME BY
ALL THE SILENT SIGNS
SOMETHING TO REMEMBER ME BY
TWO SIDES, A DOUBLE LIFE
SOMETHING TO REMEMBER ME BY
 
I’VE GONE TOO FAR THIS TIME
BUT CHANCES COME AND GO
YOU SAY THAT I BELIEVE MY LIES
BUT NOW YOU’LL NEVER KNOW, YOU KNOW YOU WON’T
 
AND WHEN THE ANSWERS ONLY DIVIDE
WALKING IN A CROWD AND I LEAVE YOU BEHIND
BACK INTO THE DARK WITH THE LIONS OF NIGHT
NOTHING LEFT TO LOSE WHEN THERE’S NOTHING LEFT TO FIND
 
NOW ALL THAT’S LEFT BEHIND
NOW THE FEAR THE SLOW DIVIDE
SEEING ALL THE SILENT SIGNS
SOMETHING TO REMEMBER ME BY
NOW ALL THAT’S LEFT BEHIND
NOW THE FEAR THE SLOW DIVIDE
SEEING ALL THE SILENT SIGNS
SOMETHING TO REMEMBER ME BY

___________________

Follow the band online

Website: https://TheHorrors.lnk.to/WebsiteWE 
Facebook: https://TheHorrors.lnk.to/FacebookID 
Instagram: https://TheHorrors.lnk.to/InstagramID 
Twitter: https://TheHorrors.lnk.to/TwitterID 
Spotify: https://TheHorrors.lnk.to/SpotifyID 
Apple: https://TheHorrors.lnk.to/iTunesID 
Deezer: https://TheHorrors.lnk.to/DeezerID

Music video by The Horrors performing Something To Remember Me By. (C) 2017 Wolf Tone Limited, under exclusive license to Caroline International

http://vevo.ly/ubCt0g",https://i.ytimg.com/vi/e38KoYlHDTA/default.jpg,https://i.ytimg.com/vi/e38KoYlHDTA/maxresdefault.jpg,2423,e38KoYlHDTA
2406,Rkx4RzdSVktCaFZLMlVNeUN3RlduQVNBLjRENDUyMDVDQkZFQkVDNkU=,2017-08-09T16:57:58.000Z,"Daughter - ""Burn It Down""","'Burn It Down' by Daughter, from 'Music from Before the Storm': http://smarturl.it/DaughterMfBtS

Released digitally on 1st September, 'Music from Before the Storm' is an original soundtrack written for the game 'Life is Strange: Before the Storm': https://www.youtube.com/user/lifeisstrange

http://ohdaughter.com
http://facebook.com/ohdaughter
http://instagram.com/ohdaughter
http://twitter.com/ohdaughter",https://i.ytimg.com/vi/-XIRj_Iq3cw/default.jpg,https://i.ytimg.com/vi/-XIRj_Iq3cw/maxresdefault.jpg,2424,-XIRj_Iq3cw
2407,Rkx4RzdSVktCaFZLMlVNeUN3RlduQVNBLkEzREFERDcxRUU3NDFGRjI=,2017-08-08T17:20:36.000Z,Shwin - Dawn,"We are always happy to meet the sunny summer.
Download: https://soundcloud.com/shwinmusic/dawn
Spotify Playlist: http://bit.ly/AmbientSpotify

Shwin
https://soundcloud.com/shwinmusic
https://www.facebook.com/shwinmusic
https://twitter.com/shwinmusic
https://shwinmusic.bandcamp.com

Picture by Aidan Meyer
https://unsplash.com/photos/lkSwboL_rDM
https://unsplash.com/@aidanjjmeyer

Follow AmbientMusicalGenre
https://soundcloud.com/ambientmusicalgenre
https://youtube.com/AmbientMusicalGenre
https://facebook.com/AmbientMusicalGenre
https://vk.com/ambientmusicalgenre
https://plus.google.com/+AmbientMusicalGenre/posts
https://ambientmusicalgenre.bandcamp.com/
https://twitter.com/AmbiiMG

Support AMG Records (AmbientMusicalGenre channel)
https://ambientmusicalgenre.bandcamp.com

All music on AmbientMusicalGenre channel used for promotional reasons only.
If any artist, producer or label has an issue with any of the uploads (images also included) please get in contact with me and I will delete it.
(ambientmusicalgenre@gmail.com)",https://i.ytimg.com/vi/dE7nKnP-1Lo/default.jpg,https://i.ytimg.com/vi/dE7nKnP-1Lo/maxresdefault.jpg,2425,dE7nKnP-1Lo
2408,Rkx4RzdSVktCaFZLMlVNeUN3RlduQVNBLjA0NEVEOERBQkY1ODRGMjY=,2017-08-07T16:59:07.000Z,Roku Music • Collider,"Artist: Roku Music
Song: Collider

Roku Music: https://www.facebook.com/Rokumusic
Website: http://rokumusic.com/
Twitter: https://twitter.com/Rokumusicband
Tumblr: http://rokumusic.tumblr.com/
Bandcamp: https://rokumusic.bandcamp.com/track/collider-single
Soundcloud: https://soundcloud.com/sonic-masala/sets/roku-music-collider-2014-2

From Pop 2 Top: http://frompop2top.blogspot.com/
Facebook: http://www.facebook.com/FromPop2Top",https://i.ytimg.com/vi/lmbEG4_kY1E/default.jpg,,2426,lmbEG4_kY1E
2409,Rkx4RzdSVktCaFZLMlVNeUN3RlduQVNBLkNEOEI0MzFFQjMzQUFCMzE=,2017-08-07T15:52:58.000Z,Molly Burch - Please Be Mine,"https://mollyburch.bandcamp.com/album/please-be-mine
https://www.facebook.com/mollyburchmusic/
https://www.instagram.com/mollyjburch/?hl=en",https://i.ytimg.com/vi/ScLF6dwvMTo/default.jpg,https://i.ytimg.com/vi/ScLF6dwvMTo/maxresdefault.jpg,2427,ScLF6dwvMTo
2410,Rkx4RzdSVktCaFZLMlVNeUN3RlduQVNBLjY2RjMyRTQ0NDYxMzk3NUQ=,2017-08-06T15:32:21.000Z,Arcade Fire - Put Your Money On Me (Audio),"Arcade Fire - Put Your Money On Me (Audio)
Listen on Spotify http://smarturl.it/ArcadeFire/spotify?IQid=yt
Listen on Apple Music http://smarturl.it/ArcadeFire/applemusic?IQid=yt
Amazon: http://smarturl.it/ArcadeFire/az?IQid=yt
Arcade Fire Store: http://smarturl.it/ArcadeFireStore?IQid=y

Follow Arcade Fire:
Website: http://smarturl.it/ArcadeFireSite?IQid=yt 
Facebook: http://smarturl.it/AFFacebook?IQid=yt 
Twitter: http://smarturl.it/AFTwitter?IQid=yt 
Instagram: http://smarturl.it/AFInstagram?IQid=yt

Lyrics
Put your money on me
'Cause I can barely breathe
Put your money on me

Put your money on me
If you think I'm losing you, you must be crazy
All your money on me
I'm never gonna let you go, even when it's easy
Put your money on me
Or tuck me into bed, and wake me when I'm dead
I know that you gotta be free
But I'm never gonna let it go

If there was a race, a race for your heart
It started before you were born
Above the chloroform sky
Clouds made of ambien
Sitting on carpets in the basement of Heaven
We were born innocent, but it lasts a day
And baby you can give all the money away
But if there's a race, a race for your heart
It's over before it starts
Singing

Put your money on me
If you think I'm losing you, you must be crazy
All your money on me
I'm never gonna let you go, even when it's easy
Put your money on me
Or tuck me into bed, and wake me when I'm dead
I know that you gotta be free
But I'm never gonna let it go

All my presents are broken before they're open
And the promises, the second they're spoken
I know I've been different
My skin keeps shedding
My mother was crying on the day of our wedding
Trumpets of angels call for my head
I fight through the ether and I'll quit when I'm dead
If you want to know who'll be there in the end
When you bury me, baby, I'll still be your friend
Singing

Put your money on me
If you think I'm losing you, you must be crazy
All your money on me
I'm never gonna let you go, even when it's easy
Put your money on me
Or tuck me into bed, and wake me when I'm dead
I know that you gotta be free
But I'm never gonna let it go

Singing put your money on
All your money on me
Put your money on
I know it's not the last time
Put your money on
All your money on
Put your money on
I know it's not easy

(To put your money on me)
('Cause I can barely breathe)
(When you put your money on me)
When Silicon Valley's melted back into silicon
We'll find a way to survive
Singing

Put your money on me
If you think I'm losing you, you must be crazy
All your money on me
I'm never gonna let you go, even when it's easy
Put your money on me
Or tuck me into bed, and wake me when I'm dead
I know that you gotta be free
But I'm never gonna let it go

Singing put your money on
All your money on me
Put your money on
I know it's not the last time
Put your money on
All your money on
Put your money on
I know it's not easy
To put your money on
All your money on me
Put your money on
I know it's not the last time
Put your money on
All your money on me
Put your money on
I know it's not easy

(To put your money on me)
(All your money on me)

#ArcadeFire #PutYourMoneyOnMe #Vevo #IndieRock #OfficialAudio",https://i.ytimg.com/vi/dHC6I7v-1Pc/default.jpg,https://i.ytimg.com/vi/dHC6I7v-1Pc/maxresdefault.jpg,2428,dHC6I7v-1Pc
2411,Rkx4RzdSVktCaFZLMlVNeUN3RlduQVNBLjIxMzAyMEE0MkRBMzQ1RDc=,2017-08-06T14:43:40.000Z,MyKey - Like I Used To,"WOGN - A daily wave of indie music

Support the artist
https://soundcloud.com/mykeytheartist
https://www.youtube.com/channel/UC4DJUrbxtqdEAWBkBi4XPEA

Picture
© Elliot Michael Fairhurst : https://www.flickr.com/photos/wonderouspeacock

Wave Of Good Noise
https://www.facebook.com/waveofgoodnoise

We do not own the rights of the music. If any producer or label has an issue with this song, please get in contact with us and we will delete it immediately.

Lyrics :

I poured my heart into you. To the very last drop my eyes produced.
But you kicked me down, you kicked me down, you kicked me down.
I hit the ground, I hit the ground, without a sound.
I’m gonna love you like I used to. I’m gonna love you like I used to (I swear).
I’m gonna love you like I used to. If it takes my life to get used to.
I’m gonna love you like I used to. I’m gonna love you like I used to (I swear).
I’m gonna love you like I used to. If it takes my life to get used to.
You turned my world on upside down.
You make me want to leave my town.
But we don’t talk, we don’t speak, haven’t heard from you in weeks.
Until now. Baby you’re a tease.
I’m gonna love you like I used to. I’m gonna love you like I used to (I swear).
I’m gonna love you like I used to. If it takes my life to get used to.
I’m gonna love you like I used to. I’m gonna love you like I used to (I swear).
I’m gonna love you like I used to. If it takes my life to get used to.
I can’t fight feeling this high. When hellos mean goodbye.
I feel so afraid at night. I don’t think what I did was right.
So you packed your things and moved away. Far from us in another state. 
Thought I would be okay by now. But this is how it turned out.
I’m gonna love you like I used to. I’m gonna love you like I used to (I swear).
I’m gonna love you like I used to. If it takes my life to get used to.
I’m gonna love you like I used to. I’m gonna love you like I used to (I swear).
I’m gonna love you like I used to. If it takes my life to get used to.",https://i.ytimg.com/vi/P5ga3eGeoGg/default.jpg,https://i.ytimg.com/vi/P5ga3eGeoGg/maxresdefault.jpg,2429,P5ga3eGeoGg
2412,Rkx4RzdSVktCaFZLMlVNeUN3RlduQVNBLjU5OEY2MTk0QUVFREVEQTc=,2017-08-06T13:24:31.000Z,Braden Deal - Nimbus,"Your mysterious world.
Download: https://bradendealcomposer.bandcamp.com/album/nimbus
Spotify Playlist: http://bit.ly/AmbientSpotify

Braden Deal
https://soundcloud.com/braden-deal
https://www.facebook.com/bradendealcomposer
https://twitter.com/BradenDeal
https://bradendealcomposer.bandcamp.com
http://www.bradendealmusic.com

Picture by Jack Cain
https://unsplash.com/photos/-cbijoXPahg
https://unsplash.com/@jackcain_

Follow AmbientMusicalGenre
https://soundcloud.com/ambientmusicalgenre
https://youtube.com/AmbientMusicalGenre
https://facebook.com/AmbientMusicalGenre
https://vk.com/ambientmusicalgenre
https://plus.google.com/+AmbientMusicalGenre/posts
https://ambientmusicalgenre.bandcamp.com/
https://twitter.com/AmbiiMG

Support AMG Records (AmbientMusicalGenre channel)
https://ambientmusicalgenre.bandcamp.com

All music on AmbientMusicalGenre channel used for promotional reasons only.
If any artist, producer or label has an issue with any of the uploads (images also included) please get in contact with me and I will delete it.
(ambientmusicalgenre@gmail.com)",https://i.ytimg.com/vi/WW4Pha3OCWs/default.jpg,,2430,WW4Pha3OCWs
2413,Rkx4RzdSVktCaFZLMlVNeUN3RlduQVNBLjkwODMzOENENUMzNjA0NkQ=,2017-08-06T12:46:16.000Z,Keaton Henson - If I'm To Die Lyrics,"*2019 UPDATE*
I made this video a long time ago and since, it's had millions of views. More importantly than that, a large number of comments. These comments range from the appreciation of Keaton Henson's music to messages detailing hard times and loss. A lot of people who play this video find themselves feeling alone or struggling in some way. I wanted to write a message to all of those people. It seems easy enough to say, but the sentiment is genuine. You are not alone, you matter and you can overcome anything in time with the right support. Please talk to people and find the courage to carry on, whether from places online like this or out elsewhere in the world. I hope this message finds you well, and if not, that you feel better soon. 

Thanks for watching, Kate 

*2019 UPDATE*


Another Keaton Henson video! This is not my audio, credit to whoever.

Check out more Keaton Henson videos on my channel: 

Corpse Roads: https://www.youtube.com/watch?v=8b6p6M8XHQY

Mary Celeste: https://www.youtube.com/watch?v=enG35yt8t0U

Judging Books By Their Covers Lyrics: https://www.youtube.com/watch?v=1VJg7J7NTSA 


Thanks for watching :)",https://i.ytimg.com/vi/V3pwPgRwGmI/default.jpg,,2431,V3pwPgRwGmI
2414,Rkx4RzdSVktCaFZLMlVNeUN3RlduQVNBLjIzNDYzREQ4NTBGMkY3QTY=,2017-08-06T12:44:37.000Z,MC Jin - Chinese New Year (Audio),"""Chinese New Year"" produced by Chef Goyar-D (http://dmontes.com)

Now Available On:
iTunes: http://bit.ly/mcjinXIVLIX
Google Play:  http://bit.ly/XIVLIXgp
Amazon http://bit.ly/XIVLIXamzn

For more information on booking MC Jin for an event, collaboration, or interview, please contact booking@mcjin.com

© 2014.  The Great Company.
___

MC Jin
Facebook: http://www.facebook.com/iammcjin
twitter/instagram:@iammcjin
Website: http://www.mcjin.com
MC Jin Store: http://bit.ly/1laOH2V

Chef Goyar-D
Twitter/Instagram: @ChefGoyar_D
Website: dmontes.com 

-----

Lyrics:
my peoples keep their head up
in the truest display
do what they gotta do
just to get through the day
back in Hong Kong
where they grew up and stayed
until they immigrated to the US of A

chasin' the American Dream
a ruff ryde for my pops
guess what
he still shut em down
open up shop
in the back of the kitchen
makin’ wontons
late nights out with my moms
playin’ mahjong

see I was a young'n
but the culture was inside of me 
playin’ cards Big 2
never want the diamond three
every Sunday 
it was part of the tradition
while y’all was at church
dimsum was our religion

I’m on a quest for
love that’s just part of my pursuits
no matter where I go I’m always
stickin’ to my roots
show you my world
that's all I’m tryin’ to do here
cause for me everyday is
Chinese New Year

gung hay fat choy
new day new hope
but I ain’t new here
lai see dao loi
everyday is Chinese New Year

gung hay fat choy
new day new hope
but we ain’t new here
lai see dao loi
everyday everyday

while we on the topic
I got something to reveal
can I be real though
I mean really real
cause at one point
yo I was losin’ sleep
thinkin’ bout the first song
that I ever released
lookin' back it was a
lesson in my eyes
and if you never heard of it
hey that’s just a blessin' in disguise
learn Chinese dropped 
things never been the same
credibility gone
charge it to the game

truly though seemed like a 
scene straight outta movie
I was in the studio 
with 1/3 of The Fugees
it'd be a understatement
to say I was excited
so when Clef said that’s it
I ain’t hesitate to write it
I was barely 21
but that’s not an excuse 
I got on my own two feet
and walked into that booth
to make y’all proud
that's all I’m tryin’ to do here
cause for me everyday is
Chinese New Year

gung hay fat choy
new day new hope
but I ain’t new here
lai see dao loi
everyday is Chinese New Year

gung hay fat choy
new day new hope
but we ain’t new here
lai see dao loi
everyday everyday

roll out the red carpet
guess we've finally arrived
0% luck
100% drive
for your safety
I went through the crash test
life is a road trip
can’t rely on MapQuest

this is for my sisters
and my brothers strugglin'
here's hopin' that
you can find comfort in your skin
not better not worse
we just equally blessed
they say we fresh off the boat
yeah the key word is fresh
walk a mile in my shoes
feel the pressure produced
when you're mentioned in the
same sentence as Bruce
Leeway none given
hard to fill a tall order
almost drowned in the hype
now I’m just tryin’ to be water

Chinese or not
this is for whoever will listen
listen we are more similar than different
unite us all
that’s what I’m tryin’ to do here
cause for us everyday is
Chinese New Year

gung hay fat choy
new day new hope
but I ain’t new here
lai see dao loi
everyday is Chinese New Year

gung hay fat choy
new day new hope
but we ain’t new here
lai see dao loi
everyday everyday",https://i.ytimg.com/vi/cv-s856_yjM/default.jpg,https://i.ytimg.com/vi/cv-s856_yjM/maxresdefault.jpg,2432,cv-s856_yjM
2415,Rkx4RzdSVktCaFZLMlVNeUN3RlduQVNBLkU4NjA3QjE2MzAyNDZFRjI=,2017-08-06T12:28:12.000Z,Callum James - When I Grow Old,"WOGN - A daily wave of indie music

Support the artist
https://open.spotify.com/album/4SeS6P7sL5TZDDas6YhMIc
https://www.facebook.com/CallumJamesmusic
https://www.youtube.com/channel/UCITvO1zYeqV0zf4xyy9iw9w 
https://twitter.com/caljamesmusic

Picture
© Emanuele Massa : https://www.flickr.com/photos/116742803@N05/

Wave Of Good Noise
https://www.facebook.com/waveofgoodnoise

We do not own the rights of the music. If any producer or label has an issue with this song, please get in contact with us and we will delete it immediately.

Lyrics :

When grow old will my eyes be blue, hair stay blonde no missing tooth,
Drive around in fancy cars, see pretty girls and nice guitars,
Learn a language find some work and see New York not through google earth,
A great big world not four blue walls, will it seem so small when I grow tall,
When I grow tall, When I grow tall.
 
When I grow old I'll find your heart, I promise mine just give me part, 
And I don't need no house no car, I have your hand and all you are,
And I can't promise diamond rings so I'll build a castle brick by brick,
And where we go we'll spin a globe, see where it lands and build a home,
We'll build a home, We'll build a home.

We'll build a home,

We'll build a life here down from Earth. So the nights we fight we hurt we'll be alright,
Cus I'm alive tonight, In the sky tonight, way up high tonight she said.

Will it be cold, will it be cold,
I lose my love I live alone, My legs don't work these breaking bones, but look above and let me know,
Will you leave flowers at my stone, will you leave flowers at my stone.

 When I grow old I'll hold your scan and put my life here she stands,
 And all I own is yours to have born in arms and raised at hand,
 I'll share my eyes my ears with you, you'll be raised on Beatles and Bowie too,
 but, keep a smile just like your Mum's and call me Dad I'll call you son,
 And we'll grow old yeah we'll grow old .

Yeah we'll grow old,

Yeah we spent 40 years on earth, my Daddy's gone it really hurts,
I wonder why, I'm alive tonight, In the sky tonight way up high she said.

Will it be cold, will it be cold,
I lose my love I live alone, My legs don't work these breaking bones, but look above and let me know,
Will you leave flowers at my stone, will you leave flowers at my stone,

And as her eyes begin to fade I sit beside here where she lay,
Hold me close don't let this go, this ain't no home, this ain't no home,
Watch my hair turn blonde to grey, my sweet 16 take my breath away,
And leave me lonely in this home, as I lay flowers at your stone.

I cry by Flowers at  your stone, Goodbye by flowers at your stone,
And I lay flowers at your stone, I lay by flowers at your stone,
I cry by flowers at your stone, Goodbye by flowers at your stone,
I cry by flowers at your stone, Goodbye by flowers at your stone.

When I grow old will my eyes be blue, hair stay blonde no missing tooth,
Will the world seem small will it grow cold, When I grow old, When I grow old.",https://i.ytimg.com/vi/2wqiYWyYxlE/default.jpg,https://i.ytimg.com/vi/2wqiYWyYxlE/maxresdefault.jpg,2433,2wqiYWyYxlE
2416,Rkx4RzdSVktCaFZLMlVNeUN3RlduQVNBLkY4MzBCOUEyQzExOUFENDE=,2017-08-06T12:24:30.000Z,SAILE - Dreaming Of,"WOGN - A daily wave of indie music

Support the artist
Facebook: https://www.facebook.com/OfficialSAILE/
Twitter: https://twitter.com/OfficialSAILE
Instagram: https://www.instagram.com/officialsaile/
SoundCloud: https://soundcloud.com/sailemusic

Picture
© Kalli Pai : https://www.flickr.com/photos/130756680@N04

Wave Of Good Noise
https://www.facebook.com/waveofgoodnoise

We do not own the rights of the music. If any producer or label has an issue with this song, please get in contact with us and we will delete it immediately.

Lyrics :

Dance to the beat
Light in our hearts
And i cannot see
What's ahead from the start
But there's something about it

So i tried to be
A light in the dark
So you can have all the stars
Have all the stars
Cause there's something about em'
Cause darling it's you
It's just you i've been dreaming of
And darling it's you
It's just you i've been dreaming of

Looking back at the magic you are
Time was fleeting
Our hearts beating
Can't turn back the clocks and restart
So i will take your hand and
Move with you real, real slow

And we dance
We dance for the feeling
We dance
We dance till we fall in love
And we dance
We dance till we feel it
We dance
We dance till the morning comes

Don't you tip-toe away from bed
Stay a while in my dreams
That look in your eyes
You know there's nothing like it
Cause darling it's you
It's just you i've been dreaming of
And darling it's you
It's just you i've been dreaming of

Looking back at the magic you are
Time was fleeting
Our hearts beating
Can't turn back the clocks and restart
So i will take your hand and
Move with you real, real slow

And we dance
We dance for the feeling
We dance
We dance till we fall in love
And we dance
We dance till we feel it
We dance
We dance till the morning comes

Feel our worlds drift apart
Cause darling it's you
It's just you i've been dreaming of
I can see your bright eyes in the night sky
I could hear your voice sing with the wind chimes
Wishing i could go back to that one night
So i could take your hand
And move with you real, real slow.",https://i.ytimg.com/vi/NQJzCsbm73c/default.jpg,https://i.ytimg.com/vi/NQJzCsbm73c/maxresdefault.jpg,2434,NQJzCsbm73c
2417,Rkx4RzdSVktCaFZLMlVNeUN3RlduQVNBLjkxQUFBQ0ExOUU4RjFEQzA=,2017-08-06T06:41:46.000Z,Cash & Ferven - About You,"This love for you.
Download: https://ambientmusicalgenre.bandcamp.com/album/songs-for-her-ep
Spotify Playlist: http://bit.ly/AmbientSpotify

Cash
https://soundcloud.com/cash-official
https://www.facebook.com/thisiscash
https://mynameiscash.bandcamp.com/releases
https://twitter.com/cash50331663
https://www.youtube.com/channel/UCEUs15HAFa019SXhvwamxfQ
https://www.instagram.com/_cashmusic

Ferven
https://soundcloud.com/ferven
https://ferven.bandcamp.com
https://www.facebook.com/fervenmusic
https://www.youtube.com/channel/UCB_tR4_NAq4yDyDPTgKQU_w

Picture by Alan Labisch
https://unsplash.com/photos/zS5v_pTZbCQ
https://unsplash.com/@labisch

Follow AmbientMusicalGenre
https://soundcloud.com/ambientmusicalgenre
https://youtube.com/AmbientMusicalGenre
https://facebook.com/AmbientMusicalGenre
https://vk.com/ambientmusicalgenre
https://plus.google.com/+AmbientMusicalGenre/posts
https://ambientmusicalgenre.bandcamp.com/
https://twitter.com/AmbiiMG

Support AMG Records (AmbientMusicalGenre channel)
https://ambientmusicalgenre.bandcamp.com

All music on AmbientMusicalGenre channel used for promotional reasons only.
If any artist, producer or label has an issue with any of the uploads (images also included) please get in contact with me and I will delete it.
(ambientmusicalgenre@gmail.com)",https://i.ytimg.com/vi/gNbV4PwxNjE/default.jpg,https://i.ytimg.com/vi/gNbV4PwxNjE/maxresdefault.jpg,2435,gNbV4PwxNjE
2418,Rkx4RzdSVktCaFZLMlVNeUN3RlduQVNBLjI1NDVEMjE2NkQxRUNFRkU=,2017-08-01T14:09:34.000Z,MØ - Final Song (Official Video),"""FINAL SONG is out now everywhere
iTunes - http://smarturl.it/FinalSongiTunes?iq... 
Spotify - http://smarturl.it/MoSpotifyPlaylist?... 
Apple Music - http://smarturl.it/FinalSongAppleMusi... 
Google Play - http://smarturl.it/FinalSongGP?iqid=yt 

Watch the official video here - http://smarturl.it/FinalSongYT?iqid=yt

Lyrics
Please, won't you wait? Won't you stay?
At least until the sun goes down
When you're gone, I lose faith
I lose everything I have found
Heart strings, violins
That's what I hear when you're by my side
Yeah, that's what I hear when you're by my side

But when you're gone the music goes
I lose my rhythm, lose my soul
So hear me out before you say the night is over
I want you to know that we gotta, gotta carry on
So don't let this be our final song

So don't let this be our final song
So hear me out before you say the night is over
I want you to know that we gotta, gotta carry on
So don't let this be our final song

Baby when we were young
There was nothing to make believe
And the songs that we sang
They were written for you and me
Melodies on repeat
That's what I hear when you're by my side
Yeah, that's what I hear when you're by my side

Follow MØ:
Website - http://momomoyouth.com 
Facebook - http://smarturl.it/MOfacebook?iqid=yt   
Instagram - http://smarturl.it/MOinstagram?iqid=yt 
Twitter - http://smarturl.it/MOtwitter?iqid=yt   
Mailer - http://smarturl.it/MOmail?iqid=yt""""

#MØ #FinalSong #Vevo #Dance #OfficailMusicVideo""",https://i.ytimg.com/vi/WUcXQ--yGWQ/default.jpg,https://i.ytimg.com/vi/WUcXQ--yGWQ/maxresdefault.jpg,2436,WUcXQ--yGWQ
2419,Rkx4RzdSVktCaFZLMlVNeUN3RlduQVNBLkM4MDVGMEI4NzY0M0Q0NkM=,2017-08-01T13:18:48.000Z,James Maloney - Lament (Clemens Ruh Remix),"Look, there you will see our dreams.
Download Remix: https://clemensruh.bandcamp.com/track/james-maloney-lament-clemens-ruh-remix
Download Album: https://modernarecords.bandcamp.com/album/gaslight
Spotify Playlist: http://bit.ly/AmbientSpotify

Clemens Ruh
https://soundcloud.com/clemensruh
https://www.facebook.com/clemensruh
https://twitter.com/clemensruh
https://clemensruh.bandcamp.com

James Maloney
https://soundcloud.com/jamesmaloneymusic
https://www.jamesmaloneymusic.com
https://jamesmaloney.bandcamp.com

Moderna Records
http://modernarecords.com
https://soundcloud.com/modernarecords
https://www.facebook.com/modernarcrds
https://twitter.com/moderna_records
https://modernarecords.bandcamp.com

Picture by Yair Mejía
https://unsplash.com/photos/kL-EPZvVAiI
https://unsplash.com/@20ymn17

Follow AmbientMusicalGenre
https://soundcloud.com/ambientmusicalgenre
https://youtube.com/AmbientMusicalGenre
https://facebook.com/AmbientMusicalGenre
https://vk.com/ambientmusicalgenre
https://plus.google.com/+AmbientMusicalGenre/posts
https://ambientmusicalgenre.bandcamp.com/
https://twitter.com/AmbiiMG

Support AMG Records (AmbientMusicalGenre channel)
https://ambientmusicalgenre.bandcamp.com

All music on AmbientMusicalGenre channel used for promotional reasons only.
If any artist, producer or label has an issue with any of the uploads (images also included) please get in contact with me and I will delete it.
(ambientmusicalgenre@gmail.com)",https://i.ytimg.com/vi/A8Oyly5AZKM/default.jpg,https://i.ytimg.com/vi/A8Oyly5AZKM/maxresdefault.jpg,2437,A8Oyly5AZKM
